text,emergency_level,sentiment,is_emergency,disaster_type,source,verified,timestamp
Missing person in route 27: Last seen 3 hours ago during lightning. ID:9284,HIGH,NEGATIVE,True,OTHER,news_agency,False,2024-10-30 01:17:51.287291
Regular update: Community event in interstate 95. #5674,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-06 03:46:51.321293
Dam failure imminent at highway 101! 5 communities at risk. Evacuate urgently! #flood ID:1583,CRITICAL,PANIC,True,FLOOD,news_agency,True,2024-11-01 03:42:51.281293
Missing person in harbor area: Last seen 12 hours ago during snow. ID:1602,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-14 05:39:51.287291
Minor incident: strong winds affecting south side. Use caution. #8662,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-11-09 00:12:51.315290
Power outage affecting 2k residents in downtown after extreme heat. ID:7632,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-10 23:15:51.283292
Evacuation center at north district reaching capacity. 6 people sheltered. ID:8355,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-15 20:07:51.290297
considerable landslide reported near commercial zone. 30 homes at risk. ID:3222,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-10 05:47:51.291297
devastating accident on metropolitan area: 6 vehicles involved. Multiple injuries. Avoid area in next 30 minutes. ID:9000,CRITICAL,PANIC,True,OTHER,emergency_service,True,2024-10-28 01:31:51.279290
Hospital in interstate 95 at 4% capacity. Seeking additional resources. ID:9610,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-27 11:24:51.285293
Protest scheduled at suburban area. Expecting 2000 participants. ID:3337,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-10-27 21:29:51.299300
Regular update: Community event in city center. #6838,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-22 12:22:51.323290
8 aftershocks reported in downtown. Magnitude major on Richter scale. ID:9513,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-02 11:28:51.285293
considerable accident on route 27: 25 vehicles involved. Multiple injuries. Avoid area immediately. ID:9137,CRITICAL,PANIC,True,OTHER,news_agency,False,2024-10-26 12:38:51.279290
Minor incident: hail affecting main street. Use caution. #5648,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-11-01 02:53:51.316291
Water pressure issues reported in suburban area. 30 households affected. ID:8014,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-04 10:09:51.298305
Minor incident: snow affecting route 27. Use caution. #3169,LOW,NEUTRAL,False,WEATHER,public,True,2024-10-22 09:32:51.315290
Water contamination alert for residential district. Affects 7k residents. Boil advisory issued. ID:1316,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-09 11:44:51.286290
Water pressure issues reported in east area. 2 households affected. ID:5505,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-10 17:52:51.298305
significant hurricane with hail approaching commercial zone. Wind speeds 100mph. Immediate evacuation ordered! ID:6565,CRITICAL,PANIC,True,HURRICANE,public,False,2024-11-13 12:53:51.277291
Minor incident: strong winds affecting riverside. Use caution. #1851,LOW,NEUTRAL,False,WEATHER,public,True,2024-11-04 14:35:51.317291
Minor incident: extreme heat affecting harbor area. Use caution. #9434,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-21 14:19:51.316291
Power outage affecting 25k residents in commercial zone after hail. ID:3128,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-07 14:05:51.283292
"serious brush fire near south side, spreading now. 12 acres affected. ID:3033",HIGH,NEGATIVE,True,FIRE,public,False,2024-10-22 19:03:51.284291
6 aftershocks reported in south side. Magnitude major on Richter scale. ID:6717,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-17 11:29:51.285293
Missing person in metropolitan area: Last seen 4 hours ago during heavy rain. ID:2765,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-01 13:36:51.287291
Minor incident: dense fog affecting residential district. Use caution. #2594,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-28 16:39:51.316291
lightning forecast for metropolitan area. Expected duration: 12 hours. ID:4386,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-03 14:54:51.292292
15 aftershocks reported in highway 101. Magnitude critical on Richter scale. ID:4169,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-04 13:20:51.285293
Water contamination alert for west end. Affects 3k residents. Boil advisory issued. ID:3473,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-21 05:36:51.286290
Regular update: Community event in interstate 95. #8189,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-01 07:35:51.321293
major hurricane with snow approaching residential district. Wind speeds 70mph. Immediate evacuation ordered! ID:6302,CRITICAL,PANIC,True,HURRICANE,twitter,False,2024-11-03 23:06:51.277291
2 aftershocks reported in commercial zone. Magnitude extensive on Richter scale. ID:4736,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-09 18:30:51.285293
Wildlife alert: devastating bear sighted in industrial zone. Stay alert. ID:6731,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-03 22:19:51.296292
Wildlife alert: serious bear sighted in commercial zone. Stay alert. ID:1296,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-06 19:13:51.296292
Wildlife alert: devastating bear sighted in downtown. Stay alert. ID:3516,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-10-28 02:39:51.296292
2 aftershocks reported in commercial zone. Magnitude critical on Richter scale. ID:5809,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-17 07:25:51.285293
Minor incident: snow affecting riverside. Use caution. #8509,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-11-02 03:05:51.315290
6 casualties reported in considerable fire near suburban area. Evacuate immediately! #wildfire ID:7892,CRITICAL,PANIC,True,FIRE,news_agency,False,2024-11-05 18:14:51.274300
Minor incident: ice affecting east area. Use caution. #4223,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-06 15:56:51.316291
Active shooter at east area. 10 casualties reported. Police operation ongoing. Stay away! ID:2967,CRITICAL,PANIC,True,VIOLENCE,twitter,False,2024-10-28 19:24:51.280291
ALERT: severe tornado approaching highway 101. 6 minutes to seek shelter! #tornado ID:5477,CRITICAL,PANIC,True,TORNADO,twitter,True,2024-11-16 22:21:51.275300
CRITICAL: significant gas leak detected in north district. 9 block radius being evacuated as soon as possible. ID:2871,CRITICAL,PANIC,True,OTHER,twitter,True,2024-11-17 03:15:51.278290
Protest scheduled at central park. Expecting 2000 participants. ID:7504,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-17 05:32:51.299300
"URGENT: massive flooding in downtown, 8 people trapped! Rescue needed in next 30 minutes! #emergency ID:3029",CRITICAL,PANIC,True,FLOOD,twitter,True,2024-11-08 02:46:51.274300
Planned power outage in highway 101 for 12 hours tomorrow. ID:2818,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-01 08:32:51.295291
9 traffic signals out in route 27 due to hail. ID:2745,HIGH,NEGATIVE,True,OTHER,public,True,2024-10-28 15:12:51.289297
Beach hazard at riverside: snow causing dangerous conditions. ID:6378,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-16 14:23:51.300291
Regular update: Community event in south side. #4283,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-17 09:55:51.322290
Minor incident: severe storm affecting central park. Use caution. #3140,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-03 06:41:51.316291
EMERGENCY: extensive chemical spill in city center. 12 mile evacuation zone. Hazmat responding. ID:1600,CRITICAL,PANIC,True,HAZMAT,emergency_service,True,2024-10-21 15:43:51.279290
substantial landslide reported near riverside. 7 homes at risk. ID:4686,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-11 07:49:51.291297
8 casualties reported in major fire near city center. Evacuate as soon as possible! #wildfire ID:6115,CRITICAL,PANIC,True,FIRE,twitter,True,2024-10-20 09:19:51.274300
Regular update: Community event in harbor area. #7400,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-13 16:55:51.321293
Regular update: Community event in industrial zone. #3574,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-10-24 15:15:51.322290
Regular update: Community event in main street. #7297,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-01 01:59:51.323290
Hospital in central park at 15% capacity. Seeking additional resources. ID:2410,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-28 12:08:51.285293
significant accident on commercial zone: 9 vehicles involved. Multiple injuries. Avoid area immediately. ID:5137,CRITICAL,PANIC,True,OTHER,twitter,True,2024-10-23 08:59:51.279290
CRITICAL: massive gas leak detected in downtown. 4 block radius being evacuated now. ID:6009,CRITICAL,PANIC,True,OTHER,public,False,2024-10-27 20:45:51.278290
Minor incident: extreme heat affecting metropolitan area. Use caution. #4251,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-31 15:39:51.316291
Minor incident: lightning affecting metropolitan area. Use caution. #9042,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-11-03 12:43:51.315290
Regular update: Community event in harbor area. #5986,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-18 17:37:51.323290
Traffic delay on north district: 9 minute backup due to major accident. ID:5142,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-17 01:17:51.294292
Water contamination alert for north district. Affects 15k residents. Boil advisory issued. ID:8703,HIGH,NEGATIVE,True,OTHER,news_agency,False,2024-11-03 22:48:51.286290
Regular update: Community event in highway 101. #4435,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-06 02:53:51.323290
Beach hazard at city center: dense fog causing dangerous conditions. ID:4193,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-11-06 02:10:51.300291
4 aftershocks reported in west end. Magnitude serious on Richter scale. ID:9295,HIGH,NEGATIVE,True,OTHER,public,False,2024-11-15 18:06:51.285293
Wildlife alert: significant bear sighted in south side. Stay alert. ID:6567,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-29 23:22:51.296292
ALERT: massive tornado approaching residential district. 3 minutes to seek shelter! #tornado ID:9423,CRITICAL,PANIC,True,TORNADO,emergency_service,True,2024-11-11 04:02:51.275300
CRITICAL: major gas leak detected in main street. 10 block radius being evacuated urgently. ID:9904,CRITICAL,PANIC,True,OTHER,news_agency,True,2024-10-31 19:39:51.278290
Minor incident: dense fog affecting city center. Use caution. #5447,LOW,NEUTRAL,False,WEATHER,public,False,2024-11-16 11:19:51.315290
Regular update: Community event in riverside. #5639,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-21 23:59:51.322290
Minor incident: heavy rain affecting harbor area. Use caution. #1116,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-10-25 16:50:51.315290
devastating hurricane with dense fog approaching industrial zone. Wind speeds 70mph. Immediate evacuation ordered! ID:2299,CRITICAL,PANIC,True,HURRICANE,emergency_service,True,2024-11-08 09:42:51.277291
Dam failure imminent at metropolitan area! 12 communities at risk. Evacuate without delay! #flood ID:8424,CRITICAL,PANIC,True,FLOOD,emergency_service,False,2024-11-09 16:12:51.281293
Minor incident: hail affecting industrial zone. Use caution. #1834,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-11-08 05:22:51.316291
Active shooter at main street. 12 casualties reported. Police operation ongoing. Stay away! ID:1696,CRITICAL,PANIC,True,VIOLENCE,news_agency,False,2024-10-23 16:55:51.280291
suburban area roads flooded due to hail. 25 feet of water reported. ID:9333,HIGH,NEGATIVE,True,FLOOD,public,True,2024-11-07 02:31:51.282296
Water contamination alert for industrial zone. Affects 7k residents. Boil advisory issued. ID:7219,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-05 14:07:51.286290
Missing person in interstate 95: Last seen 4 hours ago during strong winds. ID:1309,HIGH,NEGATIVE,True,OTHER,public,True,2024-11-05 21:32:51.287291
Traffic delay on residential district: 15 minute backup due to extensive accident. ID:8471,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-13 16:52:51.294292
Minor incident: heavy rain affecting north district. Use caution. #3778,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-10-28 05:28:51.316291
Beach hazard at highway 101: strong winds causing dangerous conditions. ID:4797,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-11-15 22:07:51.300291
"Construction incident at residential district. Area secured, 7 workers affected. ID:4804",MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-14 08:36:51.297292
Small fire contained in suburban area. 4 acres affected. No evacuations needed. ID:5978,MEDIUM,NEUTRAL,True,FIRE,public,True,2024-10-28 17:22:51.293290
Regular update: Community event in east area. #7027,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-13 15:41:51.323290
CRITICAL: considerable gas leak detected in commercial zone. 20 block radius being evacuated in next 30 minutes. ID:9860,CRITICAL,PANIC,True,OTHER,news_agency,True,2024-10-18 19:53:51.278290
EMERGENCY: extensive chemical spill in commercial zone. 20 mile evacuation zone. Hazmat responding. ID:9396,CRITICAL,PANIC,True,HAZMAT,twitter,True,2024-10-30 05:10:51.279290
Regular update: Community event in commercial zone. #4610,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-20 04:02:51.322290
Regular update: Community event in industrial zone. #3188,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-07 02:40:51.322290
major accident on commercial zone: 6 vehicles involved. Multiple injuries. Avoid area immediately. ID:8624,CRITICAL,PANIC,True,OTHER,twitter,True,2024-11-09 04:17:51.279290
Evacuation center at west end reaching capacity. 5 people sheltered. ID:9705,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-06 19:38:51.290297
Regular update: Community event in north district. #1269,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-04 16:03:51.322290
Dam failure imminent at south side! 20 communities at risk. Evacuate without delay! #flood ID:1995,CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-11-06 03:54:51.281293
7 casualties reported in major fire near commercial zone. Evacuate now! #wildfire ID:2385,CRITICAL,PANIC,True,FIRE,news_agency,True,2024-10-25 01:25:51.274300
Regular update: Community event in downtown. #8798,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-24 13:56:51.323290
"considerable brush fire near residential district, spreading urgently. 5 acres affected. ID:9912",HIGH,NEGATIVE,True,FIRE,news_agency,True,2024-10-25 04:07:51.284291
Building collapsed in main street after major earthquake. 4+ people trapped. Emergency services responding. ID:2898,CRITICAL,PANIC,True,EARTHQUAKE,public,True,2024-10-25 10:36:51.276291
severe hurricane with ice approaching east area. Wind speeds 300mph. Immediate evacuation ordered! ID:5521,CRITICAL,PANIC,True,HURRICANE,public,True,2024-11-08 18:25:51.277291
25 traffic signals out in highway 101 due to severe storm. ID:1236,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-15 07:18:51.289297
Beach hazard at metropolitan area: extreme heat causing dangerous conditions. ID:5157,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-03 04:40:51.300291
Minor incident: dense fog affecting suburban area. Use caution. #3272,LOW,NEUTRAL,False,WEATHER,public,True,2024-10-22 07:01:51.315290
8 traffic signals out in downtown due to snow. ID:2475,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-12 05:12:51.289297
Evacuation center at interstate 95 reaching capacity. 15 people sheltered. ID:3911,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-02 07:45:51.290297
Minor incident: heavy rain affecting city center. Use caution. #7229,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-21 08:32:51.316291
"devastating brush fire near residential district, spreading now. 8 acres affected. ID:8521",HIGH,NEGATIVE,True,FIRE,twitter,True,2024-11-17 06:53:51.284291
devastating hurricane with hail approaching downtown. Wind speeds 70mph. Immediate evacuation ordered! ID:2195,CRITICAL,PANIC,True,HURRICANE,twitter,False,2024-11-15 17:36:51.277291
Power outage affecting 10k residents in route 27 after snow. ID:8981,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-07 21:53:51.283292
Planned power outage in harbor area for 6 hours tomorrow. ID:4629,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-04 08:12:51.295291
Planned power outage in east area for 3 hours tomorrow. ID:7487,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-22 01:45:51.295291
considerable hurricane with severe storm approaching downtown. Wind speeds 300mph. Immediate evacuation ordered! ID:7766,CRITICAL,PANIC,True,HURRICANE,emergency_service,False,2024-10-21 03:31:51.277291
