text,emergency_level,sentiment,is_emergency,disaster_type,verified,timestamp
"Caller: We have a severe bleeding here. It happened recently. What should we do?
Operator: Help is on the way. Please stay with the patient.",HIGH,NEGATIVE,True,OTHER,True,2024-10-24 13:16:44.562384
"Caller: There’s a loud party at Elm Ave. It’s been going on for hours.
Operator: We’ll notify local police to check it out.",LOW,NEUTRAL,True,OTHER,True,2024-11-16 02:45:44.567393
"Caller: There's a fire in my building at Broadway! It's spreading quickly!
Operator: Evacuate the building immediately. Firefighters are on their way.",CRITICAL,PANIC,True,FIRE,True,2024-10-26 17:13:44.560386
"Caller: My neighbor is acting strangely at Industrial zone. It might be nothing, but I’m concerned.
Operator: We'll send someone to check on the situation.",MEDIUM,NEUTRAL,True,OTHER,True,2024-11-01 17:04:44.564390
"Caller: We have a severe bleeding here. It happened a few moments ago. What should we do?
Operator: Help is on the way. Please stay with the patient.",HIGH,NEGATIVE,True,OTHER,True,2024-11-07 22:59:44.562384
"Caller: There's a house fire at Industrial zone. It looks bad.
Operator: Are there any injuries?
Caller: I’m not sure, but it looks serious.",HIGH,NEGATIVE,True,OTHER,True,2024-11-03 21:16:44.561393
"Caller: There's a robbery at Suburban area. It looks bad.
Operator: Are there any injuries?
Caller: I’m not sure, but it looks serious.",HIGH,NEGATIVE,True,OTHER,True,2024-10-29 08:43:44.561393
"Caller: My neighbor is acting strangely at Industrial zone. It might be nothing, but I’m concerned.
Operator: We'll send someone to check on the situation.",MEDIUM,NEUTRAL,True,OTHER,False,2024-10-21 00:44:44.564390
"Caller: There’s a loud party at 5th Avenue. It’s been going on for hours.
Operator: We’ll notify local police to check it out.",LOW,NEUTRAL,True,OTHER,True,2024-10-30 05:04:44.567393
"Caller: There’s a loud party at Riverside. It’s been going on for hours.
Operator: We’ll notify local police to check it out.",LOW,NEUTRAL,True,OTHER,True,2024-10-20 01:31:44.567393
"Caller: We have a heart attack here. It happened just now. What should we do?
Operator: Help is on the way. Please stay with the patient.",HIGH,NEGATIVE,True,OTHER,False,2024-10-28 09:02:44.562384
"Caller: There’s a traffic jam on Broadway due to a small accident.
Operator: Thanks for letting us know. We’ll send a traffic officer.",LOW,NEUTRAL,True,TRAFFIC,True,2024-11-03 17:15:44.566389
"Caller: There’s a loud party at Park Lane. It’s been going on for hours.
Operator: We’ll notify local police to check it out.",LOW,NEUTRAL,True,OTHER,True,2024-10-23 06:47:44.567393
"Caller: I heard gunshots near Suburban area. I think someone is hurt!
Operator: Stay inside and stay safe. Police are on their way.",CRITICAL,PANIC,True,OTHER,True,2024-11-17 08:28:44.560386
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-08 19:47:44.569389
"Caller: My friend is having a heart attack at Broadway. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,True,2024-11-11 09:49:44.559383
"Caller: My cat is stuck in a tree at Broadway. Can you help?
Operator: Please contact animal control for assistance.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-05 14:20:44.570385
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-11 09:32:44.569389
"Caller: There's been a house fire at Suburban area. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,False,2024-10-31 15:50:44.558388
"Caller: My cat is stuck in a tree at Park Lane. Can you help?
Operator: Please contact animal control for assistance.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-10-26 02:52:44.570385
"Caller: My friend is having a allergic reaction at Downtown. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,True,2024-11-08 00:43:44.559383
"Caller: I see smoke coming from a building at Central Park.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,True,2024-11-14 12:17:44.563383
"Caller: My friend is having a heart attack at Downtown. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,True,2024-11-01 18:21:44.559383
"Caller: There's a missing child at Industrial zone. It looks bad.
Operator: Are there any injuries?
Caller: I’m not sure, but it looks serious.",HIGH,NEGATIVE,True,OTHER,True,2024-10-24 00:02:44.561393
"Caller: There's a fire in my building at Elm Ave! It's spreading quickly!
Operator: Evacuate the building immediately. Firefighters are on their way.",CRITICAL,PANIC,True,FIRE,True,2024-11-03 09:40:44.560386
"Caller: There's a flooded road at Riverside. It looks bad.
Operator: Are there any injuries?
Caller: I’m not sure, but it looks serious.",HIGH,NEGATIVE,True,OTHER,True,2024-10-31 17:11:44.561393
"Caller: We have a severe bleeding here. It happened a few moments ago. What should we do?
Operator: Help is on the way. Please stay with the patient.",HIGH,NEGATIVE,True,OTHER,True,2024-11-16 04:25:44.562384
"Caller: There’s a loud party at Downtown. It’s been going on for hours.
Operator: We’ll notify local police to check it out.",LOW,NEUTRAL,True,OTHER,True,2024-11-04 14:44:44.567393
"Caller: My neighbor is acting strangely at Park Lane. It might be nothing, but I’m concerned.
Operator: We'll send someone to check on the situation.",MEDIUM,NEUTRAL,True,OTHER,False,2024-10-19 20:13:44.564390
"Caller: There's a fire in my building at Main St! It's spreading quickly!
Operator: Evacuate the building immediately. Firefighters are on their way.",CRITICAL,PANIC,True,FIRE,True,2024-10-26 20:52:44.560386
"Caller: There’s a traffic jam on Broadway due to a small accident.
Operator: Thanks for letting us know. We’ll send a traffic officer.",LOW,NEUTRAL,True,TRAFFIC,True,2024-11-14 09:43:44.566389
"Caller: There's been a missing child at Main St. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,True,2024-10-22 04:01:44.558388
"Caller: I see smoke coming from a building at Downtown.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,True,2024-11-01 18:56:44.563383
"Caller: I just witnessed a minor missing child on Main St. It doesn’t look like anyone is hurt.
Operator: Thank you for the report. We'll check it out.",MEDIUM,NEUTRAL,True,OTHER,True,2024-10-19 07:19:44.563383
"Caller: There's been a flooded road at Central Park. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,True,2024-10-18 22:05:44.558388
"Caller: I see smoke coming from a building at Park Lane.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,True,2024-11-14 23:57:44.563383
"Caller: There’s a traffic jam on Industrial zone due to a small accident.
Operator: Thanks for letting us know. We’ll send a traffic officer.",LOW,NEUTRAL,True,TRAFFIC,False,2024-10-25 06:30:44.566389
"Caller: There's a car accident at Industrial zone. It looks bad.
Operator: Are there any injuries?
Caller: I’m not sure, but it looks serious.",HIGH,NEGATIVE,True,OTHER,True,2024-11-15 21:03:44.561393
"Caller: I heard gunshots near Park Lane. I think someone is hurt!
Operator: Stay inside and stay safe. Police are on their way.",CRITICAL,PANIC,True,OTHER,True,2024-11-11 22:42:44.560386
"Caller: I heard gunshots near Industrial zone. I think someone is hurt!
Operator: Stay inside and stay safe. Police are on their way.",CRITICAL,PANIC,True,OTHER,True,2024-10-20 08:31:44.560386
"Caller: I just witnessed a minor domestic disturbance on Main St. It doesn’t look like anyone is hurt.
Operator: Thank you for the report. We'll check it out.",MEDIUM,NEUTRAL,True,OTHER,False,2024-11-05 13:46:44.563383
"Caller: We have a allergic reaction here. It happened recently. What should we do?
Operator: Help is on the way. Please stay with the patient.",HIGH,NEGATIVE,True,OTHER,True,2024-10-27 07:43:44.562384
"Caller: There’s a traffic jam on Downtown due to a small accident.
Operator: Thanks for letting us know. We’ll send a traffic officer.",LOW,NEUTRAL,True,TRAFFIC,True,2024-10-26 13:51:44.566389
"Caller: There's been a house fire at Park Lane. We need help immediately!
Operator: Stay calm. Emergency services are on their way.
Caller: Please hurry, people are hurt!",CRITICAL,PANIC,True,OTHER,True,2024-11-04 20:49:44.558388
"Caller: My cat is stuck in a tree at Park Lane. Can you help?
Operator: Please contact animal control for assistance.",NON_EMERGENCY,POSITIVE,False,OTHER,False,2024-11-14 13:19:44.570385
"Caller: My neighbor is acting strangely at Riverside. It might be nothing, but I’m concerned.
Operator: We'll send someone to check on the situation.",MEDIUM,NEUTRAL,True,OTHER,True,2024-10-24 10:04:44.564390
"Caller: My cat is stuck in a tree at Elm Ave. Can you help?
Operator: Please contact animal control for assistance.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-10-23 12:07:44.570385
"Caller: There's a shooting at Industrial zone. It looks bad.
Operator: Are there any injuries?
Caller: I’m not sure, but it looks serious.",HIGH,NEGATIVE,True,OTHER,False,2024-10-29 07:13:44.561393
"Caller: I see smoke coming from a building at Main St.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,True,2024-11-17 11:09:44.563383
"Caller: My cat is stuck in a tree at Suburban area. Can you help?
Operator: Please contact animal control for assistance.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-10-20 16:46:44.570385
"Caller: There’s a loud party at 5th Avenue. It’s been going on for hours.
Operator: We’ll notify local police to check it out.",LOW,NEUTRAL,True,OTHER,True,2024-11-10 15:35:44.567393
"Caller: My cat is stuck in a tree at Main St. Can you help?
Operator: Please contact animal control for assistance.",NON_EMERGENCY,POSITIVE,False,OTHER,False,2024-11-10 10:25:44.570385
"Caller: There’s a loud party at 5th Avenue. It’s been going on for hours.
Operator: We’ll notify local police to check it out.",LOW,NEUTRAL,True,OTHER,True,2024-10-29 16:24:44.567393
"Caller: There’s a traffic jam on 5th Avenue due to a small accident.
Operator: Thanks for letting us know. We’ll send a traffic officer.",LOW,NEUTRAL,True,TRAFFIC,True,2024-11-02 03:27:44.566389
"Caller: I heard gunshots near Riverside. I think someone is hurt!
Operator: Stay inside and stay safe. Police are on their way.",CRITICAL,PANIC,True,OTHER,True,2024-11-07 05:45:44.560386
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-11-04 09:56:44.569389
"Caller: I see smoke coming from a building at Suburban area.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,False,2024-10-21 18:47:44.563383
"Caller: There's a fire in my building at Industrial zone! It's spreading quickly!
Operator: Evacuate the building immediately. Firefighters are on their way.",CRITICAL,PANIC,True,FIRE,True,2024-11-15 07:43:44.560386
"Caller: My friend is having a choking at Broadway. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,True,2024-11-15 06:37:44.559383
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-10-30 23:54:44.569389
"Caller: I see smoke coming from a building at Riverside.
Operator: Fire services have been notified. Stay away from the area.",HIGH,NEGATIVE,True,FIRE,True,2024-10-31 16:36:44.563383
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,False,2024-10-18 22:02:44.569389
"Caller: My cat is stuck in a tree at Central Park. Can you help?
Operator: Please contact animal control for assistance.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-10-19 02:07:44.570385
"Caller: My friend is having a stroke at Broadway. Please send an ambulance fast!
Operator: An ambulance is on the way. Keep your friend comfortable and stay on the line.",CRITICAL,PANIC,True,OTHER,True,2024-10-22 10:30:44.559383
"Caller: I heard gunshots near Elm Ave. I think someone is hurt!
Operator: Stay inside and stay safe. Police are on their way.",CRITICAL,PANIC,True,OTHER,True,2024-11-09 04:41:44.560386
"Caller: Can you tell me if the community center is open today?
Operator: This line is for emergencies only. Please contact the center directly.",NON_EMERGENCY,POSITIVE,False,OTHER,True,2024-10-27 15:46:44.569389
"Caller: There’s a loud party at 5th Avenue. It’s been going on for hours.
Operator: We’ll notify local police to check it out.",LOW,NEUTRAL,True,OTHER,True,2024-11-08 17:20:44.567393
"Caller: We have a severe bleeding here. It happened just now. What should we do?
Operator: Help is on the way. Please stay with the patient.",HIGH,NEGATIVE,True,OTHER,False,2024-11-09 00:18:44.562384
"Caller: There's a fire in my building at Suburban area! It's spreading quickly!
Operator: Evacuate the building immediately. Firefighters are on their way.",CRITICAL,PANIC,True,FIRE,False,2024-11-10 20:08:44.560386
"Caller: There's a flooded road at Industrial zone. It looks bad.
Operator: Are there any injuries?
Caller: I’m not sure, but it looks serious.",HIGH,NEGATIVE,True,OTHER,True,2024-10-27 22:54:44.561393
