text,emergency_level,sentiment,is_emergency,disaster_type,source,verified,timestamp
Minor incident: snow affecting suburban area. Use caution. #9726,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-05 23:30:00.633504
Wildlife alert: severe bear sighted in harbor area. Stay alert. ID:9527,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-10-29 00:25:00.608076
Building collapsed in south side after serious earthquake. 9+ people trapped. Emergency services responding. ID:5654,CRITICAL,PANIC,True,EARTHQUAKE,news_agency,True,2024-10-27 17:02:00.582079
"critical brush fire near downtown, spreading without delay. 4 acres affected. ID:8731",HIGH,NEGATIVE,True,FIRE,news_agency,True,2024-10-19 10:27:00.594077
Minor flooding in city center. Water level risen 5 inches due to extreme heat. ID:6369,MEDIUM,NEUTRAL,True,FLOOD,emergency_service,True,2024-10-27 07:02:00.603076
severe landslide reported near north district. 30 homes at risk. ID:9047,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-11-07 18:38:00.602076
Regular update: Community event in central park. #3837,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-12 22:44:00.641033
CRITICAL: critical gas leak detected in north district. 12 block radius being evacuated without delay. ID:2897,CRITICAL,PANIC,True,OTHER,public,False,2024-11-15 23:29:00.585080
Regular update: Community event in main street. #9163,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-08 15:11:00.641033
substantial accident on east area: 9 vehicles involved. Multiple injuries. Avoid area urgently. ID:5171,CRITICAL,PANIC,True,OTHER,news_agency,False,2024-11-14 05:10:00.586081
Water contamination alert for downtown. Affects 9k residents. Boil advisory issued. ID:3992,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-13 22:49:00.598077
Missing person in residential district: Last seen 25 hours ago during extreme heat. ID:8264,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-29 04:48:00.599076
Regular update: Community event in route 27. #8340,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-10-21 09:35:00.642039
Minor incident: heavy rain affecting north district. Use caution. #6277,LOW,NEUTRAL,False,WEATHER,public,True,2024-10-26 18:59:00.633504
Power outage affecting 10k residents in city center after lightning. ID:1747,HIGH,NEGATIVE,True,OTHER,public,True,2024-10-28 14:20:00.593077
12 casualties reported in critical fire near commercial zone. Evacuate urgently! #wildfire ID:3038,CRITICAL,PANIC,True,FIRE,emergency_service,True,2024-10-21 23:41:00.579077
"URGENT: significant flooding in route 27, 25 people trapped! Rescue needed immediately! #emergency ID:1172",CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-11-13 14:18:00.577082
12 aftershocks reported in harbor area. Magnitude extensive on Richter scale. ID:5014,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-11-15 22:58:00.595077
Power outage affecting 15k residents in industrial zone after heavy rain. ID:2192,HIGH,NEGATIVE,True,OTHER,news_agency,False,2024-11-01 20:59:00.593077
Minor incident: extreme heat affecting downtown. Use caution. #3879,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-17 03:45:00.633504
Dam failure imminent at central park! 3 communities at risk. Evacuate within next hour! #flood ID:4577,CRITICAL,PANIC,True,FLOOD,public,True,2024-11-10 02:19:00.591079
ALERT: substantial tornado approaching industrial zone. 20 minutes to seek shelter! #tornado ID:4855,CRITICAL,PANIC,True,TORNADO,public,True,2024-10-30 01:10:00.580082
Minor flooding in city center. Water level risen 30 inches due to snow. ID:2123,MEDIUM,NEUTRAL,True,FLOOD,twitter,False,2024-11-01 21:50:00.603076
Minor incident: strong winds affecting suburban area. Use caution. #2125,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-11-07 16:30:00.634568
Regular update: Community event in city center. #8324,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-10 20:59:00.641033
Regular update: Community event in industrial zone. #2173,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-05 21:46:00.639890
Regular update: Community event in commercial zone. #1318,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-15 14:49:00.639890
Power outage affecting 20k residents in industrial zone after lightning. ID:2789,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-23 09:09:00.593077
Dam failure imminent at main street! 4 communities at risk. Evacuate within next hour! #flood ID:3456,CRITICAL,PANIC,True,FLOOD,news_agency,False,2024-10-29 21:23:00.591079
Regular update: Community event in route 27. #6449,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-13 23:02:00.639890
12 traffic signals out in south side due to extreme heat. ID:7961,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-10-23 14:49:00.600076
extensive landslide reported near suburban area. 15 homes at risk. ID:5176,HIGH,NEGATIVE,True,OTHER,public,False,2024-10-25 08:10:00.602076
Regular update: Community event in south side. #6741,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-06 18:57:00.642039
Regular update: Community event in route 27. #9805,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-11 19:27:00.643058
"extensive brush fire near central park, spreading within next hour. 10 acres affected. ID:2703",HIGH,NEGATIVE,True,FIRE,emergency_service,True,2024-10-29 04:03:00.594077
Regular update: Community event in city center. #2465,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-22 01:43:00.641033
Water contamination alert for commercial zone. Affects 9k residents. Boil advisory issued. ID:1380,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-19 15:24:00.598077
massive hurricane with strong winds approaching residential district. Wind speeds 70mph. Immediate evacuation ordered! ID:7526,CRITICAL,PANIC,True,HURRICANE,news_agency,False,2024-11-11 13:24:00.583081
Minor incident: heavy rain affecting harbor area. Use caution. #8529,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-11-03 13:49:00.634568
"Construction incident at riverside. Area secured, 30 workers affected. ID:3140",MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-27 12:05:00.609721
Dam failure imminent at commercial zone! 3 communities at risk. Evacuate now! #flood ID:7342,CRITICAL,PANIC,True,FLOOD,twitter,True,2024-10-19 23:43:00.591079
Minor incident: severe storm affecting commercial zone. Use caution. #9631,LOW,NEUTRAL,False,WEATHER,public,False,2024-10-24 00:55:00.634568
12 casualties reported in substantial fire near industrial zone. Evacuate now! #wildfire ID:9579,CRITICAL,PANIC,True,FIRE,news_agency,False,2024-11-01 01:59:00.579077
Minor incident: strong winds affecting harbor area. Use caution. #4211,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-11-10 20:08:00.633504
ALERT: serious tornado approaching east area. 30 minutes to seek shelter! #tornado ID:3813,CRITICAL,PANIC,True,TORNADO,emergency_service,True,2024-11-02 23:18:00.580082
Water contamination alert for east area. Affects 3k residents. Boil advisory issued. ID:5090,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-16 09:27:00.598077
Regular update: Community event in east area. #7282,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-11-03 08:34:00.639890
snow forecast for harbor area. Expected duration: 7 hours. ID:9560,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-10 09:46:00.604090
Wildlife alert: critical bear sighted in suburban area. Stay alert. ID:4401,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-12 13:31:00.608076
Dam failure imminent at residential district! 3 communities at risk. Evacuate urgently! #flood ID:2536,CRITICAL,PANIC,True,FLOOD,twitter,True,2024-11-15 00:11:00.591079
Active shooter at metropolitan area. 10 casualties reported. Police operation ongoing. Stay away! ID:6122,CRITICAL,PANIC,True,VIOLENCE,public,True,2024-10-25 20:57:00.589081
EMERGENCY: severe chemical spill in industrial zone. 15 mile evacuation zone. Hazmat responding. ID:9356,CRITICAL,PANIC,True,HAZMAT,emergency_service,False,2024-11-14 05:04:00.588080
Dam failure imminent at industrial zone! 15 communities at risk. Evacuate without delay! #flood ID:3510,CRITICAL,PANIC,True,FLOOD,news_agency,True,2024-11-02 13:47:00.591079
Minor incident: ice affecting commercial zone. Use caution. #6667,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-22 22:34:00.634568
Missing person in interstate 95: Last seen 6 hours ago during extreme heat. ID:2498,HIGH,NEGATIVE,True,OTHER,public,True,2024-10-19 13:37:00.599076
Dam failure imminent at industrial zone! 9 communities at risk. Evacuate without delay! #flood ID:8699,CRITICAL,PANIC,True,FLOOD,emergency_service,True,2024-10-21 10:34:00.591079
CRITICAL: substantial gas leak detected in riverside. 5 block radius being evacuated within next hour. ID:3390,CRITICAL,PANIC,True,OTHER,public,False,2024-11-13 17:08:00.585080
downtown roads flooded due to severe storm. 30 feet of water reported. ID:2148,HIGH,NEGATIVE,True,FLOOD,twitter,True,2024-10-26 01:46:00.592081
Evacuation center at commercial zone reaching capacity. 6 people sheltered. ID:9938,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-10-19 04:43:00.601091
Regular update: Community event in central park. #1193,NON_EMERGENCY,POSITIVE,False,NONE,twitter,True,2024-10-28 21:18:00.639890
10 aftershocks reported in interstate 95. Magnitude severe on Richter scale. ID:1225,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-08 04:42:00.595077
Regular update: Community event in main street. #5077,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-11-14 22:32:00.642039
Missing person in industrial zone: Last seen 9 hours ago during ice. ID:3989,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-02 19:56:00.599076
Wildlife alert: considerable bear sighted in city center. Stay alert. ID:1548,MEDIUM,NEUTRAL,True,OTHER,twitter,True,2024-11-10 14:19:00.608076
EMERGENCY: severe chemical spill in main street. 6 mile evacuation zone. Hazmat responding. ID:4405,CRITICAL,PANIC,True,HAZMAT,twitter,True,2024-11-03 00:02:00.588080
considerable landslide reported near harbor area. 20 homes at risk. ID:2212,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-10-19 00:09:00.602076
Dam failure imminent at interstate 95! 5 communities at risk. Evacuate urgently! #flood ID:3126,CRITICAL,PANIC,True,FLOOD,twitter,True,2024-11-06 00:32:00.591079
Traffic delay on south side: 5 minute backup due to devastating accident. ID:8524,MEDIUM,NEUTRAL,True,OTHER,emergency_service,True,2024-11-14 04:48:00.606075
"Construction incident at suburban area. Area secured, 2 workers affected. ID:1781",MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-06 17:58:00.609721
Regular update: Community event in south side. #9654,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-25 07:44:00.642039
15 aftershocks reported in city center. Magnitude severe on Richter scale. ID:5815,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-11-07 17:54:00.595077
industrial zone roads flooded due to severe storm. 5 feet of water reported. ID:6515,HIGH,NEGATIVE,True,FLOOD,emergency_service,True,2024-11-13 14:45:00.592081
Building collapsed in central park after serious earthquake. 10+ people trapped. Emergency services responding. ID:1358,CRITICAL,PANIC,True,EARTHQUAKE,twitter,False,2024-11-10 05:24:00.582079
Minor flooding in industrial zone. Water level risen 6 inches due to ice. ID:7511,MEDIUM,NEUTRAL,True,FLOOD,emergency_service,True,2024-11-01 09:58:00.603076
Minor incident: severe storm affecting central park. Use caution. #3263,LOW,NEUTRAL,False,WEATHER,twitter,True,2024-11-12 06:25:00.632441
Water pressure issues reported in route 27. 7 households affected. ID:8950,MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-11-16 20:30:00.610805
Beach hazard at industrial zone: snow causing dangerous conditions. ID:1609,MEDIUM,NEUTRAL,True,OTHER,public,False,2024-10-22 02:26:00.613026
Dam failure imminent at south side! 2 communities at risk. Evacuate urgently! #flood ID:5224,CRITICAL,PANIC,True,FLOOD,twitter,True,2024-11-02 08:07:00.591079
Active shooter at industrial zone. 10 casualties reported. Police operation ongoing. Stay away! ID:4453,CRITICAL,PANIC,True,VIOLENCE,news_agency,True,2024-10-27 19:02:00.589081
Regular update: Community event in main street. #2280,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-11-04 22:02:00.639890
Regular update: Community event in central park. #6822,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-08 20:04:00.641033
Water contamination alert for industrial zone. Affects 7k residents. Boil advisory issued. ID:7041,HIGH,NEGATIVE,True,OTHER,emergency_service,True,2024-10-29 04:08:00.598077
Protest scheduled at residential district. Expecting 3000 participants. ID:1145,MEDIUM,NEUTRAL,True,OTHER,twitter,False,2024-11-14 07:52:00.611917
EMERGENCY: considerable chemical spill in suburban area. 2 mile evacuation zone. Hazmat responding. ID:4007,CRITICAL,PANIC,True,HAZMAT,emergency_service,True,2024-10-20 16:09:00.588080
Minor incident: heavy rain affecting south side. Use caution. #6732,LOW,NEUTRAL,False,WEATHER,news_agency,False,2024-10-22 00:18:00.634568
Wildlife alert: severe bear sighted in city center. Stay alert. ID:4095,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-09 01:36:00.608076
Regular update: Community event in industrial zone. #1842,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,True,2024-11-02 01:20:00.641033
Regular update: Community event in route 27. #6050,NON_EMERGENCY,POSITIVE,False,NONE,twitter,False,2024-11-03 22:50:00.642039
"URGENT: severe flooding in west end, 30 people trapped! Rescue needed without delay! #emergency ID:7993",CRITICAL,PANIC,True,FLOOD,twitter,True,2024-11-01 12:46:00.577082
Regular update: Community event in highway 101. #8021,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-21 03:25:00.642039
Regular update: Community event in route 27. #1526,NON_EMERGENCY,POSITIVE,False,NONE,news_agency,False,2024-10-25 11:47:00.642039
Dam failure imminent at residential district! 9 communities at risk. Evacuate urgently! #flood ID:9312,CRITICAL,PANIC,True,FLOOD,news_agency,True,2024-10-24 05:04:00.591079
Protest scheduled at north district. Expecting 2000 participants. ID:9294,MEDIUM,NEUTRAL,True,OTHER,emergency_service,False,2024-10-21 14:18:00.611917
Regular update: Community event in suburban area. #8843,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-11-03 00:38:00.642039
Active shooter at route 27. 15 casualties reported. Police operation ongoing. Stay away! ID:3957,CRITICAL,PANIC,True,VIOLENCE,news_agency,True,2024-11-11 09:08:00.589081
Wildlife alert: significant bear sighted in east area. Stay alert. ID:4983,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-11-02 01:57:00.608076
Wildlife alert: severe bear sighted in north district. Stay alert. ID:7532,MEDIUM,NEUTRAL,True,OTHER,public,True,2024-10-25 12:39:00.608076
Power outage affecting 10k residents in south side after heavy rain. ID:6357,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-11-01 15:32:00.593077
Minor flooding in main street. Water level risen 30 inches due to severe storm. ID:2709,MEDIUM,NEUTRAL,True,FLOOD,public,True,2024-10-28 18:25:00.603076
"substantial brush fire near central park, spreading immediately. 6 acres affected. ID:7303",HIGH,NEGATIVE,True,FIRE,public,False,2024-11-10 22:04:00.594077
Regular update: Community event in metropolitan area. #7573,NON_EMERGENCY,POSITIVE,False,NONE,public,False,2024-10-25 04:55:00.639890
Protest scheduled at residential district. Expecting 600 participants. ID:2017,MEDIUM,NEUTRAL,True,OTHER,news_agency,True,2024-10-25 19:16:00.611917
Hospital in main street at 8% capacity. Seeking additional resources. ID:5016,HIGH,NEGATIVE,True,OTHER,news_agency,True,2024-10-29 14:31:00.597076
Evacuation center at west end reaching capacity. 7 people sheltered. ID:5826,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-10-26 07:50:00.601091
Water contamination alert for route 27. Affects 20k residents. Boil advisory issued. ID:2468,HIGH,NEGATIVE,True,OTHER,emergency_service,False,2024-11-17 02:29:00.598077
Missing person in suburban area: Last seen 20 hours ago during heavy rain. ID:9972,HIGH,NEGATIVE,True,OTHER,twitter,False,2024-10-20 05:13:00.599076
Regular update: Community event in riverside. #4880,NON_EMERGENCY,POSITIVE,False,NONE,public,True,2024-10-20 15:48:00.643058
Minor incident: lightning affecting east area. Use caution. #5854,LOW,NEUTRAL,False,WEATHER,twitter,False,2024-10-20 03:13:00.634568
Minor incident: extreme heat affecting suburban area. Use caution. #2385,LOW,NEUTRAL,False,WEATHER,public,True,2024-10-21 16:54:00.633504
Minor incident: snow affecting residential district. Use caution. #1719,LOW,NEUTRAL,False,WEATHER,news_agency,True,2024-10-27 13:52:00.634568
Minor flooding in harbor area. Water level risen 20 inches due to lightning. ID:4652,MEDIUM,NEUTRAL,True,FLOOD,emergency_service,True,2024-11-06 10:24:00.603076
Hospital in west end at 15% capacity. Seeking additional resources. ID:3515,HIGH,NEGATIVE,True,OTHER,twitter,True,2024-11-11 09:04:00.597076
